id,name,lat,lng
3fbad7213f48407bb86b13f4ded83376,Berge-West,59.34583354,18.03416606
9c7707b031074941b59f69fc05ea4d7b,Bernhard Ltd,59.33318448,18.06685785
342f9bcf44094d94a70d4682fb832c97,Ward PLC,59.27928692,18.08821296
3cbe20c1069842108669c1737c582da8,Spinka-Senger,59.35985976,18.05581817
85da1e19caa94c00b2160d8db45e9719,Fisher LLC,59.36537213,18.06769466
b6709573a04b4b4f9c226ddbdc04043b,Hartmann-Glover,59.32608441,18.07856605
3ebc5f189e494d54b92bae85b07db3b7,"Morissette, Wolf and Bernier",59.27337941,18.0428976
c2c53a42708643dc9715cf13a47e5f8d,Berge-Blanda,59.32610291,18.06835315
b76a7bc810ea4ef7b97f3ff36694af41,Schroeder-Kunze,59.32084899,18.05388422
5beee45ea29b45f0b661ee5366971e40,Douglas-Padberg,59.35915043,18.05870183
e6ed8dd4d14b43639c8fe2b050d226bf,"Gutkowski, White and Graham",59.31948618,18.07433568
9155aaec43c14f42bc0dab76de746276,Koss Group,59.32374357,18.05895626
30ec7fe69ae14d109e6ecb4227c26e16,"Lockman, Wyman and Schaefer",59.28713698,18.07884393
0a7fcca224564096b5b76b4321b645c9,Zulauf Ltd,59.3539421,18.10052533
021e537683154d64a6ccaa312c84bbed,"Hessel, Mills and Schinner",59.35059602,18.0843043
2464cbdff984436f863215c338c7c448,Mueller-Nader,59.33233071,18.11808423
4f1a35a1ef964940ab3e0faefc0b8e1f,Lueilwitz-Ortiz,59.32488873,18.12243137
1e9f64868a9a47a8b0f56b66f75d2727,Reynolds Inc,59.33380872,18.07111475
a4313b0c3b8b4facb8430b6f38028070,"Watsica, Graham and Nader",59.35255705,18.06875105
d4ebe479c3ec4d76a28981f3a25f3860,"Tromp, Powlowski and Dickinson",59.33362958,18.0683464
3ae6f4e8843d418e9175080a7d48268d,"Mann, Hane and Rodriguez",59.33348309,18.03581062
93f9c30d8443484390f976f2917da92d,"Koch, Torp and Prosacco",59.33129376,18.10680425
80feb9f57ceb49a2ae6f9a7aaea252d0,Pouros and Sons,59.34100855,18.06491527
683c5e0aaf1c4746b0d54e7f9557f379,Cummings and Sons,59.33185989,18.06485859
35bf95eb17c344a6b70511c2e72396db,"Boyer, Kreiger and Cassin",59.32342677,18.06578718
6578f9cadf3549aaaab892d9a07fcde9,"Powlowski, Hilll and McCullough",59.32963457,18.05978115
0827d2221a914575bab71196ac751342,"Buckridge, Roberts and Purdy",59.35294755,18.07556458
4899d7f87a684e38aba6da75c3130ff7,"Cummerata, Cole and Romaguera",59.26980467,18.08106183
231b2848700443fbb79c8711562282de,"Kub, Paucek and Hayes",59.37599111,18.0031353
b013be20ffca41bc96ca59dd860f79d2,Jacobi-Maggio,59.3735221,18.10414002
03e885da9f5f4b5982943d7c4e19c462,"Bauch, Bogisich and Pollich",59.33603405,18.08250397
206cf84f161049a5adef41553556438c,"Yost, Jast and Wintheiser",59.31469607,18.04064859
066dccbedf85432e8f8451387f6d7926,Torphy-Parisian,59.3117548,18.08643396
15c393df6c5d4424bde7a7136ee7cf25,Turner-Gusikowski,59.32382977,18.07265495
b83c548a9ad843fe8b53b81b0ddf3d3c,Stiedemann Group,59.35629844,18.07362814
9fa324d218914ed18538c71110c61848,Dickens and Sons,59.30357141,18.06886982
2c58c1e3c2604bc39338040a1c455e17,Bins PLC,59.32815867,18.06712134
780df9f03af945818e729e6dd44f829a,Dickinson LLC,59.33057727,18.08544749
a548bd68b6584b08a671ddac27fd1901,Satterfield-Herzog,59.33260879,18.0657451
e4228204a1fc481384bfb960a9f3204f,"Gleichner, Nader and Bednar",59.33145434,18.06929193
b8d9f3c983a5446eb28404dbb85c07cf,"Kilback, McGlynn and Walter",59.33474714,18.06541317
d7c895ed42894702b2022590a09d4a89,"Zulauf, Hyatt and O'Hara",59.34470953,18.05462611
56b2a300f9b44d188ff8b00d36427836,Dare-Beahan,59.27711663,18.05236727
f6c28c4b5f8a478f88085df4cd181035,Homenick-Gottlieb,59.30371561,18.06584229
30797d3c2b334672998ec135916fb1ac,"Reichert, Cronin and Champlin",59.34386984,18.07129482
8cbfff45ec5443669b3e5e7bd75991b6,"Koelpin, Douglas and Collier",59.35227081,18.10124045
43091f0c6f0243018997487f06559f8a,Murphy-Maggio,59.30529723,18.02387802
8dce901892d14b51bfe11e2723a53574,McKenzie Ltd,59.33172034,18.0652783
9ba529fadc0b43eaba0160351b12f811,Hand LLC,59.3042696,17.98394651
3959de38c5304baf995f95d88102231a,"Lueilwitz, Muller and Lynch",59.33263913,18.06490031
bdd86d8339564fd49ef74b86666d4849,"Beatty, Jacobi and Casper",59.33822497,18.03038713
dd2458421df14c7d80bfa5ba506ffe66,O'Connell PLC,59.3049519,18.07609732
ed8d404917d140a08ffe1f9a5a32c9c5,"Nikolaus, Dicki and Renner",59.37160073,18.07754923
422b9c63d7fa45b4922fbaac2b5dd04a,"Cronin, Walker and Schmeler",59.31653039,18.10873175
29a36620fefe4e139616c22ec1318230,Lang-Jacobi,59.32917023,18.05015842
e2b3b0bd79f14c49ba7877a18c662045,Crona-Durgan,59.3991671,18.06449028
10d1cf84e76945188928d5f5e3f8fc6a,Cormier Inc,59.33301603,18.08072527
4408561f9cab42178c4a693e626e4c7f,McDermott-Rice,59.3310654,18.03201803
79ad0dd08d494b869d13a61245c78333,"Roberts, Boyer and Kirlin",59.29771368,18.02133802
510ea69d1d8646a6b7dd3359b052671f,Bergstrom Inc,59.33954494,18.10927079
e9b2978104cb41208a86924a5c919cb0,Pacocha-O'Connell,59.3334413,18.06072431
d671b155ded641b983e039aa91c3e3be,"Bernhard, Gottlieb and Nitzsche",59.32191013,18.03504016
28664508eb27453c916b8a91836baf66,Collins-Schulist,59.36584797,18.03482939
41ca25a5ee6645b48e5d89eb1a7ab379,Wunsch Inc,59.28327718,18.08989153
90932c1ba95d432194d0c46bc297be7e,Balistreri-Schroeder,59.33338774,18.07390073
d09124a7781d465f884d59f771b44360,Christiansen-Turner,59.32835411,18.06389753
a0efea0c685a4e018aed14d53e68726c,"Hagenes, Ritchie and Stracke",59.29754565,18.07057822
06f87e9c8031447da09740c917facdce,Konopelski-Oberbrunner,59.34527081,18.0708971
58eaaaf6f17e45a6b3331fad35a616f8,Mayert-Flatley,59.31776547,18.09045106
d3dfd1b9394343609a320bc16dfdfd5b,Kessler-Barton,59.35808225,17.9976873
9dce3f2d840d4d878677a2a16fb12ca3,Langworth and Sons,59.32269265,18.01333957
856fc9c49aea48ee978af7907697e637,"Renner, Bradtke and Willms",59.33486029,18.06465264
b2a01f53c23e46778982c53e59376c63,"Corkery, Crist and Koepp",59.36477683,18.06882283
b0981788783543f68e750ab4d9599132,Moen Group,59.32214242,18.0411667
9e34e8a8c103458884c2ab8c40d401b1,"Conroy, Gleason and Mayert",59.37457545,18.00232812
1b4da745e44c4ba69deb4b4515b430ed,Berge Ltd,59.36466689,18.07659435
f8bda99be6334ad4a6e328cd65ae992b,Dickens Ltd,59.31043776,18.09971007
40580f9023184983ac15beebd53f3443,Rutherford-Lakin,59.33067108,18.07669991
0677806bfb6f428196dbc25ec53124fe,"Wiegand, Boyle and Russel",59.35321071,18.06737514
70083078c31f45c88c41f1a435c03ff1,Ortiz-Hegmann,59.30073381,18.05511483
d4b00dfe011147ff9cb484cda8092d92,"Marks, Stokes and Johns",59.33660158,18.07846751
b424b0f33b86460caa17430d36f792ec,Braun-Little,59.32986279,18.06906316
370eb206d6c440379d7a84891cd2e4a1,Blick LLC,59.34888949,18.06610204
df5524f5f9d54755b9cdcd76fd6e4956,"Renner, Balistreri and Kuhic",59.33832343,18.07081877
9f7949c05d384507a15744620fb624ef,Schumm-Mann,59.37038707,18.04933456
69913343b4f44b40a164263200920bc2,"Brakus, Leffler and Zboncak",59.34453742,18.04323642
c321b95cc2b34ef0b41123b4fe0e06a8,Turner Inc,59.33962965,18.08489012
a33068b19af14ca59aef0e7281699c27,"Dicki, Berge and Murray",59.32935408,18.06371908
2b590e72fdd34cb980bf39a002acdf64,Paucek Group,59.37708921,18.0860883
959b468b11974e88b22bb635e88dda2b,"Willms, Hintz and Schamberger",59.30835569,18.08674422
75d1be9bb07a4154b17614a8e90176bb,Kertzmann-Moore,59.37725546,18.12004164
20904e78ed534f008431b5a734f78871,Roberts-Gibson,59.27102619,18.03584942
eaff10313bda49c29762f2aa90279245,Moore-Dickens,59.33238166,18.06403293
ae8be1f1c7fd4765b516c29a1b1fdd5a,Wunsch Inc,59.29021159,18.06242402
638bbb451a714e02825b12a0c7915fdf,Goodwin-Kulas,59.3327241,18.06779349
872031f531374c54bb1563654614de2d,"Weissnat, Anderson and Blanda",59.35928919,18.07245889
dad7e1883051423795701d72b45e709e,"Jast, Larkin and Green",59.27058625,18.02744419
6c95487930e24ff7b9d191ecf2ad1423,Harvey Ltd,59.30782208,18.03916182
485f21c36e1342c29fcd61b0be618f79,"Haley, Kreiger and Turcotte",59.332456,18.06166632
ed0b3ebef67a4f20b30b2f26b45a2017,Runolfsson-Lowe,59.32498484,18.07829599
e766110e37d9455fb42cd2691631b33b,Kertzmann LLC,59.33310561,18.06501795
cd33c1e9e9ea43f9ba8ad078746b89ab,Turcotte-Hessel,59.32475535,18.12570333
8b66b35fd9534951969f125dd57dee1e,"Langworth, Frami and VonRueden",59.31877614,18.1046605
70d5aafb99e348f6a76e8b0c5b78753d,"Reynolds, Padberg and Schoen",59.30896444,18.06701898
d4d1ffe369dd4afb93e20cf2e0e18eb9,Rohan-Hirthe,59.35280647,18.03415183
5f327dce3d834ace956648c7dd987916,"Runte, Zulauf and Green",59.35721027,18.05841317
815f2c281f9b44d4ab8c81b257b9b57c,Bogan-Kulas,59.33100982,18.0710517
f1b73344182b4fcd8bff39fe08546aef,"Veum, Rosenbaum and Carter",59.33484845,18.06861456
b0b095d153be44c19dbe0ebe855938fc,"Hayes, Bechtelar and Hills",59.32579401,18.08780315
76a8abab4af64a1cbe002685aede8fb7,"Huels, Hoppe and O'Connell",59.34557302,18.0690037
d1407d8965ab4f67b442da0b28451210,Parisian-Weber,59.32096103,18.07608247
038f21f9759f488cae8f54e75271e1d7,Ritchie and Sons,59.33301862,18.06304396
fa84730a66f840599febc9fcfafa2fd5,"Frami, Howell and Kreiger",59.32767582,18.06593032
d0dd24e516ea469b9e306b0f501423e0,"Doyle, Kilback and Wunsch",59.31321275,18.08443204
41ad8a8a46ba4364b8ac2cb2a9ca9e41,Tromp-Kemmer,59.388265,18.11352821
c98575c57d4e4a10b6826ed94f55636a,Upton-Turner,59.33071379,18.03729701
8778284c6b3a45969ac9da72747bd0ea,Ritchie LLC,59.3306473,18.06401539
91f37d16a5dc45a7ab81417e0af2abb5,Gislason Ltd,59.3137008,18.07681356
8a919b6473504e43a0923f15d8d99028,Bailey-Lemke,59.28951805,18.00308984
8e5ad5187ee24ca6bd28f9aac1ce169d,Stark-Spinka,59.32575888,18.03483427
eb5f2e46734c4c20a1ad119e0e468459,"Berge, Greenholt and Kihn",59.32744018,18.03929233
96f7561caf784fa5a1593510ff0e7020,Osinski-Collins,59.35716777,17.92623093
c4c7a1ce527149c58d35538a5a07b659,"Grady, Mitchell and Beahan",59.3357254,18.08301277
80466ba3b8374289b4f122f229df4c17,McClure Group,59.30306325,18.02688675
c9ac5c8c75374b6dad74ba40d586e138,Morissette Ltd,59.30904119,18.03409843
0255019654ce45c2b358eb026edec3d1,Keeling-Murazik,59.33517118,18.06981591
9e55463c1d0d4ebf9188d5f374689c5b,Schuster Group,59.35666202,18.01903979
96d5d4148c2845319f63f1ca47f38063,Cassin PLC,59.33707114,18.07684233
0223a5bdb15e4b1a83c4919d302f8f7d,"Block, Lesch and Rogahn",59.32975795,18.06588499
98ed5b092d384de98ea760511604849e,Legros-Nader,59.35870544,18.07578733
c4d6f0ad6d394650aae485c26a164bce,"Braun, Marvin and Hermann",59.33216309,18.04650413
f2146278a4384b30b418b879959311ee,Toy PLC,59.32990566,18.02453263
8bd47138640749ae9bd2b86ff5d254f6,"Kirlin, Jast and Jaskolski",59.33014887,18.06332689
1a1fc6cb3b434ae4bbc5aad85dfc32fb,Schuster and Sons,59.33621731,18.06299242
27921269ff0248ed9294d40824ac1220,Champlin Group,59.36836581,18.01934044
c8453d825d374e968de101626ccb0921,Jewess-Hegmann,59.33658808,18.07087655
02cea2120ab94c07b6f88331e596da97,Schumm-Mills,59.34542759,17.98974972
c1c7f34897ce4be2bc08f241b0514a79,Breitenberg Group,59.31770146,18.15866191
0602a5f60bc84ab1b930008157201c11,Schneider-Parker,59.35454376,18.12040687
a048934db8c3413abcd96f2c651bb019,Batz and Sons,59.27797101,18.1484841
1a79e6d48ab04d3397b988e00bb09c51,"Strosin, Feeney and Bradtke",59.3397236,18.06512175
e702559effd849569c8d0c7f2892239a,"Kertzmann, Mayert and Kuhn",59.36143547,18.1087267
5dd7dcb719ce4fe3b804efcc68c525f5,"Hand, Rutherford and Langosh",59.30526666,18.1062207
f7aaca4731064a47b55f031415a8a817,Daugherty LLC,59.29721809,18.05197505
96342ddc26204e7c8c9108501553be31,"Pollich, Stark and Christiansen",59.32322122,18.02886567
dd79d82572e74ac6a71e34ab0ce31ce0,Mann Group,59.31127539,18.07366198
7dea151073fd429fba5a4c3d69d2f4f1,Jones PLC,59.3249145,18.05856803
2de9b143b6854162a303c2aec7679d7e,Dibbert-Fadel,59.33808187,18.06565994
4652462e65054fc6a1d695969eb1cb97,Steuber-Hahn,59.43064943,18.06074287
1c441f22847548c3a8ab66c99dd1a471,"Dietrich, Jacobi and Rogahn",59.33115432,18.04562933
a5484de8a7854f259a0fa25c499fa670,Wisoky-Bahringer,59.36261244,18.09313096
cb2aca670f504c3e85331c5349319ab2,Wintheiser Group,59.3261219,18.08505931
bbe663e16382446b8cf5c78dc71e359a,Hansen LLC,59.38942515,18.10180912
3b12215ac3a646d983bb12a948233538,"Wolff, Nolan and Reichel",59.32513443,17.9751479
cd6d4fe7ee064b87a4d4908d3ffe774b,Vandervort-Frami,59.3780764,18.05405664
68738e2cf31b4b0a886e5d01d54c015d,"Jacobs, Hintz and Schinner",59.33151581,18.1009273
e94d1a52013944b588ed0ad23703a7a0,Morar Inc,59.32806299,18.07575742
db2af30ae34845aea9d12ae0ab723d3a,"Wisozk, Luettgen and Green",59.38070596,18.0450521
82a0d25e25a34ae487f358fa0e517306,Lind Group,59.3366426,18.08009049
2af2da4f23524242a585f4675eb16d65,Kuhn-Considine,59.36158005,18.05566167
e5272f0bb1bb4eff94069f240fd270e8,Ruecker and Sons,59.31922635,18.08246331
daf91adeebf24f6a835ae3140ae4244f,Hand-Lueilwitz,59.3330447,18.06497338
4cf9fde3c39044c2b7a53ad9de541829,"Marks, Boyle and Nolan",59.33176147,18.06382003
15964b4409d8408a89f4a11cc6270c15,Toy Inc,59.27409504,18.07345445
3abe94f1b4a643f4b639fdf77709f562,Parker Group,59.29444495,18.07326287
577fac68ea564ed59ee69c4032241207,Mayert LLC,59.35689147,18.08732933
359a6317688641eebb02142867ced450,"Emmerich, Bruen and Dickinson",59.30873079,18.05599517
04b2c1c5a4eb4262a7563906b7cc8e1e,"O'Conner, Senger and Larson",59.32928688,18.04449582
2662a62cdac448d19b996c2c7863f602,Wyman and Sons,59.31705678,18.06771161
a850315f0e324be09c054e30361db888,Langosh-Rohan,59.34709643,18.04336483
0e9af0e07bc141d4949d7dada8e386e1,Kuvalis Ltd,59.34122425,18.06547592
8c3b9e1a55dd42138b9f19e1ad2f8802,"Reichel, Kihn and Hudson",59.34189357,18.0475849
1917506036cb47cfbe307d8883e1a46c,Schultz Inc,59.36950059,18.04358124
9699a1ccc3af4ad9b2ae81bec3e0f6c8,"Heathcote, Bednar and Hamill",59.33064559,18.0622747
8da3816dfd854b6db27582b8f1abf18b,Hills Inc,59.34774432,18.05314113
80a276ddb76d46f1bf8b8a33d39bff62,Bogan LLC,59.25168388,18.00346094
529504b5225a4e10b5ff5a12efc00298,Flatley PLC,59.3340045,18.06064478
1767154fff144259a1fc05249166bfeb,"Hodkiewicz, Leannon and Ward",59.34159148,18.08124715
79f754eaa91b41d2bce26eb9796f0a32,McGlynn Inc,59.40543259,18.05803417
da4284734b6a444c8ee729ccd429766f,Upton Inc,59.32222052,18.06606541
d651750237434a5cb665126672a3f596,"Strosin, Bernier and Buckridge",59.29900148,18.08502073
8282b774737d431b8762415a9e68e06a,Batz-Miller,59.33287218,18.06836436
cee010f645654577bfa37e2bfc9c1ae8,Lakin Ltd,59.3377111,18.17807758
d120583891d14700ad34ad34f1ef8c79,Fritsch-Pfeffer,59.33481212,18.07021666
13edbcff0f0f479a9bbc92e7740245c6,"Lubowitz, Wiza and Reilly",59.33324352,18.0635611
ab76827896a24f56a21c79054a4e6144,"Veum, Bartell and Pacocha",59.32218797,18.04139539
36a7061c5b0e4b10aedb7d66e5afba96,"Stehr, Wintheiser and Koepp",59.33004951,18.06512172
f2ec764c83fa4006bcb0647ef1996929,"Nader, Kovacek and Legros",59.3240163,18.06872714
7198e1a65d3d404bb8c6a5f6af4870f3,Runte-Shanahan,59.32399829,18.08007953
de2f9b9a2ca14261a199f15fbdc5846d,Altenwerth Group,59.31517111,18.04803532
827a9f71ae494fcabe7a9f8765ec5dba,"Gorczany, Hudson and Paucek",59.39144683,18.06796571
c223327898924e00a0a08902bd24de36,Braun Inc,59.33608373,18.07036555
c94d1d8d135d49f1a3d717564304b3f1,"Murray, Pagac and Jerde",59.33818034,18.07088562
998bda671ab34c3186a1d0b81f98dbc8,Emard-Wiegand,59.33342006,18.06437033
d66d20aa5ed64dacac7855c24b84b203,"Watsica, Friesen and Lebsack",59.3874515,18.06166279
296b4ea002f047ddad47b185cfee6bf2,"Dicki, Dickens and VonRueden",59.33376808,18.08756965
c10deed0d0694665b87ef1248c4731b7,Stamm and Sons,59.33909981,18.04158281
fa4b90bc024849c7b3980743cd03d529,"Boehm, Collier and Fahey",59.32845912,18.06265936
0b2b83857d1544188dbb830363201348,Waelchi-Brekke,59.33936965,18.06907297
e1c752d1c23042339f9c80608a6cea14,"Weimann, Langworth and Friesen",59.33506349,18.06211237
0151bf0baa5f45ffa4b50d611543f7d0,Ernser Inc,59.3489152,18.0546317
8ec9d361a707493baa422f3a9cc91c76,"Kozey, Daugherty and Stiedemann",59.3459243,18.06036636
580c176e1c0f4d759237edd3a3badcc2,Effertz PLC,59.31116968,18.05747593
9fd7a1da14d1430c8b6cdc2604cbeec0,Schmitt Inc,59.29970205,18.03508312
f83c058c134a4cae963d666ac7e71fb0,Wilkinson PLC,59.33657631,18.068692
afc0664aea044fa88bf9e2cbd7bb027e,Gutkowski Ltd,59.32112636,18.09502689
69e57de8e86d4bdb8f01f902b8de6507,Gaylord Inc,59.29199298,18.086642
14bc3a7c2cc848738afa7415b69802ed,Baumbach Inc,59.33250861,18.0650435
edf188a336d34f0ebdbea87d7b0ab514,"Macejkovic, Walsh and Langosh",59.30989003,18.05437994
7a522a3671ff40a499094dd046f2c682,Gerlach PLC,59.33174387,18.06666893
a378e80c57ca46bfba3b9387247777a8,Wuckert and Sons,59.32433228,18.09396155
a677c5c18c6f4f158045acb5ec455176,Frami Inc,59.33395877,18.08774358
3bafe1a8372b43238d498ab20c795394,Wilkinson LLC,59.31246395,18.06685387
f4693bfef92c4b8eb681cf793a075166,Goodwin Group,59.34045375,18.059032
87e3a6287aa74aac9d23e24dbaabb3d5,"Kertzmann, Lind and Walker",59.33147392,18.0914752
a66d164608804bcdae39f5aeef2ba521,"Borer, Kunze and Yost",59.34150649,18.07132865
a53af03e28764267a19ad4f95b714bb9,Funk Inc,59.33346263,18.06556124
64d06fb7b73147d58ded43a7871694a4,Hane PLC,59.31722876,18.09882896
c41fff6d08684cd294adddd9a86c6705,"Paucek, White and Hoppe",59.32611902,18.02501388
111e392428474dbc9c1868b88ebfbf8a,Carroll Group,59.39104074,18.11717195
714885723dad4979ab3cb8d9cd15a9a6,"Robel, Padberg and Ebert",59.28979318,18.05507292
d17446ebca4a4fc1888d3285a7e7dfe1,Gislason-Jewess,59.34288977,18.04798699
0e336110a02d4866a23a456b1734abf7,Raynor-Mann,59.33825259,18.0660066
8f7ba5f56f004278a391f07b647f0133,Schuppe-Beahan,59.33636682,18.06065429
f756c32431e24273abcbb776e6d09626,"Breitenberg, Mertz and Mohr",59.27506163,18.0221192
fc7baff20d0148f1a93ff7b0a46d120d,McClure Inc,59.35193651,18.06031454
e8b7f09158a2494c856105ac5716e025,"Kris, Botsford and O'Conner",59.3349165,18.06821349
ed84f293349547a8acb3d23e97b96093,Jacobi-Bahringer,59.33879447,18.06354555
7b5324d359d64e6d83943eb2128e869f,Gottlieb LLC,59.34659198,18.04645769
fbc2747d9b31424b975c1ed96afcaff2,Boehm-Lebsack,59.32398226,18.02708784
509d7d01353340768120c970fb73163a,Lowe LLC,59.34290141,18.07810896
9ff273a3a1ee40068e5c5af023e004d6,Kling PLC,59.38236989,18.01978208
3a7b4b943c9346b0aad90c258cf85c3a,"Wiza, Heidenreich and Ebert",59.33169709,18.06121891
bdbd9fe47d6941f283be1e0613179046,Stehr-Littel,59.31358472,18.01253606
241acf16edab445cb150c3e194139fdc,Daugherty PLC,59.36094743,18.01835284
e984692667694099941f18785f5cdb9b,"Keeling, O'Conner and Reinger",59.31802606,18.00384945
4ef9fea5b6024d0f96096ae4519a0729,Bergnaum-Little,59.36948721,18.08321278
aeea2154af224686b2e944e12a59b183,"Murazik, Vandervort and Wisozk",59.26808534,18.14827669
9dbebb6fcf95458185e3d2f5140b8fb1,Boyle LLC,59.32610134,18.06428794
b17ebd9405e344629dd2342411b34a3e,Gorczany-Flatley,59.27014841,17.9867411
6cee29f8e0f149b5b23b344428408214,"Jones, Swaniawski and Anderson",59.32015695,18.07241284
8280165362f948019f36b0c378168722,Hudson-Becker,59.33419291,18.0348623
8600dc5520fb4a61aa03e510bf43d017,"Kerluke, Huel and Hagenes",59.35585756,18.03446892
22e731a6ef164a2f93acafcb60012263,"Mills, Skiles and Gottlieb",59.33836068,18.05977667
177e818b446a4ffe890cfa8f093d79c6,Daniel and Sons,59.39831956,18.06764762
df9349be45834b1c9d1744e11aa32734,"Bahringer, Terry and Murphy",59.33277653,18.0611906
67f97543b3d342748724be662e092ac2,"Abbott, Boyer and Hudson",59.32934151,18.05953947
8edb029539024e2bb29f633794a50221,Hessel-Erdman,59.29030339,18.030121
9369e56e5d0f46b59670d82e4a67d638,Welch-Murphy,59.33158351,18.06480323
4726acf7a97c4568848167e49a3c4723,Williamson Inc,59.30104487,18.02766286
93dfbbaf33cc4958a7357040773a4a1e,"Eichmann, Luettgen and Doyle",59.31544189,18.05617975
9c33388f46b74612ab2a16198d9af9e7,Douglas PLC,59.31965057,18.08938557
bc9e29cbddba439c89bc09e16686dfc1,Harber PLC,59.34681317,18.05968598
2ef5764dda34425aa4daea4d5ed4ae43,Rice LLC,59.31427684,18.00339696
129bf1848e9345f0b8d4e7aae36d0846,Durgan Ltd,59.23827502,18.07700286
bf3b2f89e2fd48219caaaa321342cd5b,"Walker, Kemmer and Graham",59.32786944,18.0807337
135b0e9e1a63419e8d78e97a7eb39ab2,Moore-Ferry,59.30711526,18.12334774
9966e744b3c44a97816c18eaa8f9877f,Waelchi Ltd,59.33516203,18.04748399
314c0a46dd924d2f82c12a9da24a5ffe,"Orn, Denesik and Gorczany",59.33096639,18.08632963
d4e695462c3d4a949bd49af07b1882c5,Hilll-McClure,59.33744008,18.07109029
f045f76bc3844158837acf6001bf4b20,Langosh PLC,59.33069867,18.06404653
3160bddacc30489faeb971ab12e5d605,Gottlieb-Dickens,59.39946669,18.03329965
1a8f5572149343cdb34e53bfda2dc682,Senger-Littel,59.32916295,18.07167439
c754c4ece37246309414e43f2e3a4370,Funk-Cronin,59.32674615,18.07011066
6ff3d2511585478c8e61bee790e8d151,Nikolaus Ltd,59.3516335,18.06244986
2720142c6cec432caf5da7169937edce,Ankunding-Monahan,59.26142823,18.0751502
3b7b4d0486ad4b6d899f13e5b26e59c5,McDermott-Kozey,59.32077441,18.07206759
8a71b3fd429c42e498deace983ee2dd0,Mayer-Pollich,59.31782118,18.05780671
b87f48dc0726409db3133874c1b64e34,Harber and Sons,59.42138153,18.04862638
4feded02ff3b40f586b9f17f7fd4aa10,Becker-Ortiz,59.39201487,18.06053724
356dbce834eb4b95bbd8464b774e84a7,Moore and Sons,59.33540451,18.06441589
26199ebd36f74d8fb703e721e43e9892,Yundt-Olson,59.33177841,18.15209532
346eb73e8c66494384e88a37988ba656,Kshlerin-Greenholt,59.33144089,18.07965804
9a74aaf434a9454680e2bd1361aecfb8,Emard-Becker,59.36770232,18.02760388
d6dd60fc9e564546bea71bd53e84f1cf,"Bayer, Ortiz and Walker",59.32760434,18.06126092
fc176ceb62404659accce1f5f2be2033,Strosin Ltd,59.33651129,18.01507648
0e9138fe9bc54fe4bfb303d5a9199937,Nienow-VonRueden,59.32337259,18.05451419
cfeded005017457fa8018f9842b90340,"Homenick, Kilback and Macejkovic",59.30883793,18.10778738
0dd36e329bbb43daa110d62857eb512d,"Heaney, Morar and Heller",59.33094123,18.0625902
e3f6d87ac7e8473089208bb210909e11,Hahn and Sons,59.37687789,18.04605977
562981f83d1c4365a573a2ac7e45878d,"Sauer, Schowalter and Roob",59.34053118,18.06181093
deb81596ac7a4ab0828f4a055be3b857,Hansen-Okuneva,59.30733399,18.08829373
7ad083469a994192ae0c140827ea6f97,"Hills, Keeling and Funk",59.40433569,18.03974604
1fb01313750e444abc095a8ae0bcd48d,Schulist Inc,59.34379794,18.06807085
6578c336e930400d96fe69ea54f714a6,"Cormier, Ledner and Kunde",59.28616183,18.03761073
84f0dafe7eda4e7fadcb9d4eddffe138,"Schowalter, Balistreri and Bradtke",59.33110383,18.0688731
3ddcaba8c8414ecb898277eb5fc5f338,Metz-Ziemann,59.30223692,18.08594629
17fe731900ec47bda841601a268f208c,"Heidenreich, Boyer and Murray",59.3697949,18.02904799
7705b28156e4432fb8db70c70d5ecb8a,Monahan LLC,59.25903527,18.03688549
571206a494124aedae508e9031fe7dbe,"Larson, Predovic and Grant",59.33822798,18.06229743
600d9798c50a4f49ad79fde2ce10eb05,Bruen Group,59.34058111,18.07685975
eda87688428e40bb9b9c88d0cdeeda6f,Carter-Mueller,59.33118943,18.0640447
4d07195e031b444ea78d500395b9a6af,"Larson, Romaguera and Roob",59.3399219,18.06601714
acc3c89d64a2425cad00d97bc9e70750,Hackett LLC,59.34428943,18.10517568
15ec16e376f746c8820e440e28e0dc99,"Shields, Hamill and Cruickshank",59.32347166,18.06819117
c9b1d6bf757847f7bba5e34b2b344d3a,"Johnston, Kovacek and Bechtelar",59.34385227,18.10111975
e83694cc110d4d8ab60bb56ccd5805df,Torp-Willms,59.33642581,18.0499734
66e6730a869f4c95b2f987e0ca8a5797,Upton-Klein,59.3304214,18.03070979
6a279f793bbd4d23b4d71ad91c9029e9,Ratke-Hackett,59.33633319,18.03583099
627ed0631c7c47f9bd8255325bb46afb,"Boyer, Brown and Schulist",59.3358368,17.97346075
563189581f764decbfcaa96b342dd50c,Keeling-Hintz,59.39763526,18.08913755
62831527bcca45f092f85f1a6dccbed8,Mohr Inc,59.32257463,18.04499047
7aab0047d577439d8ef8513ec860583e,Romaguera-Hand,59.37256903,18.05150176
e8939f322f2440f186d972aab3787aa8,Mraz-Grant,59.34943758,18.03517821
e3b47fc6357044a78e8809ae489e6e8e,"Huels, Blick and Hane",59.33758502,18.08871345
50a7a1b3d59d4410adf5664694e931b2,"Rowe, Brown and Bernier",59.33338847,18.05944697
45d8c72305cd42eab664dcffb2eb493a,Mohr Ltd,59.33079913,18.07078451
929e43709a50497ea288dff49ec222ee,Kessler LLC,59.31987996,18.08109565
